Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,patient_id,Platform,ReleaseDate,create_date,version,Sample Name,selection_marker,source_name,SRA Study,tissue
SRR17762812,RNA-Seq,107,602461467,PRJNA800731,SAMN25279077,198277676,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925379,GSM5837038,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,GVHD_pt004,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:43:00Z,1,GSM5837038,CD90+,Forearm skin,SRP356854,Skin
SRR17762813,RNA-Seq,107,475113170,PRJNA800731,SAMN25279078,155500678,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925380,GSM5837039,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,GVHD_pt002,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:43:00Z,1,GSM5837039,CD90+,Forearm skin,SRP356854,Skin
SRR17762814,RNA-Seq,107,424092467,PRJNA800731,SAMN25279079,139337940,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925381,GSM5837040,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl052,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:43:00Z,1,GSM5837040,CD90+,Forearm skin,SRP356854,Skin
SRR17762815,RNA-Seq,107,451298929,PRJNA800731,SAMN25279080,148448739,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925382,GSM5837041,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03031,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:43:00Z,1,GSM5837041,CD90+,Forearm skin,SRP356854,Skin
SRR17762816,RNA-Seq,107,469634449,PRJNA800731,SAMN25279081,155953287,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925383,GSM5837042,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01033,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:43:00Z,1,GSM5837042,CD45+,Forearm skin,SRP356854,Skin
SRR17762817,RNA-Seq,107,626628166,PRJNA800731,SAMN25279082,204460832,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925528,GSM5837043,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,GVHD_pt004,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:44:00Z,1,GSM5837043,CD45+,Forearm skin,SRP356854,Skin
SRR17762818,RNA-Seq,107,518642161,PRJNA800731,SAMN25279083,169198575,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925529,GSM5837044,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03032,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:43:00Z,1,GSM5837044,CD90+,Forearm skin,SRP356854,Skin
SRR17762819,RNA-Seq,107,379122293,PRJNA800731,SAMN25279084,124704956,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925530,GSM5837045,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03030,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:42:00Z,1,GSM5837045,CD45+,Forearm skin,SRP356854,Skin
SRR17762820,RNA-Seq,107,443152912,PRJNA800731,SAMN25279085,144809304,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925531,GSM5837046,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl051,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:43:00Z,1,GSM5837046,CD45+,Peripheral blood,SRP356854,Blood
SRR17762821,RNA-Seq,107,413669062,PRJNA800731,SAMN25279086,135668838,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925532,GSM5837047,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01033,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:42:00Z,1,GSM5837047,CD90+,Forearm skin,SRP356854,Skin
SRR17762822,RNA-Seq,107,472916995,PRJNA800731,SAMN25279087,154366557,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925533,GSM5837048,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03032,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:43:00Z,1,GSM5837048,CD45+,Forearm skin,SRP356854,Skin
SRR17762823,RNA-Seq,107,530466731,PRJNA800731,SAMN25279088,172916712,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925534,GSM5837049,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01033,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:43:00Z,1,GSM5837049,CD90+,Forearm skin,SRP356854,Skin
SRR17762824,RNA-Seq,107,575592590,PRJNA800731,SAMN25279089,186876134,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925535,GSM5837050,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl052,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:43:00Z,1,GSM5837050,CD45+,Peripheral blood,SRP356854,Blood
SRR17762825,RNA-Seq,107,599290843,PRJNA800731,SAMN25279090,196003387,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925696,GSM5837051,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03031,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:43:00Z,1,GSM5837051,CD45+,Forearm skin,SRP356854,Skin
SRR17762826,RNA-Seq,107,400831523,PRJNA800731,SAMN25279091,131786689,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925697,GSM5837052,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01033,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:43:00Z,1,GSM5837052,CD90+,Forearm skin,SRP356854,Skin
SRR17762827,RNA-Seq,107,737064792,PRJNA800731,SAMN25279092,232141283,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925698,GSM5837053,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,GVHD_pt004,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:43:00Z,1,GSM5837053,CD90+,Forearm skin,SRP356854,Skin
SRR17762828,RNA-Seq,107,775921307,PRJNA800731,SAMN25279093,242775151,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925699,GSM5837054,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl051,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:44:00Z,1,GSM5837054,CD90+,Forearm skin,SRP356854,Skin
SRR17762829,RNA-Seq,107,731047326,PRJNA800731,SAMN25279094,228421764,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925700,GSM5837055,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl052,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837055,CD45+,Forearm skin,SRP356854,Skin
SRR17762830,RNA-Seq,107,870809442,PRJNA800731,SAMN25279095,274957274,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925701,GSM5837056,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,GVHD_pt002,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:44:00Z,1,GSM5837056,CD45+,Forearm skin,SRP356854,Skin
SRR17762831,RNA-Seq,107,673533328,PRJNA800731,SAMN25279096,212069663,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925702,GSM5837057,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01033,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:44:00Z,1,GSM5837057,CD45+,Forearm skin,SRP356854,Skin
SRR17762832,RNA-Seq,107,405214350,PRJNA800731,SAMN25279097,128209890,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925703,GSM5837058,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01048,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:42:00Z,1,GSM5837058,CD90+,Forearm skin,SRP356854,Skin
SRR17762833,RNA-Seq,107,638949644,PRJNA800731,SAMN25279098,206161969,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925384,GSM5837059,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01048,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:44:00Z,1,GSM5837059,CD90+,Forearm skin,SRP356854,Skin
SRR17762834,RNA-Seq,107,897646219,PRJNA800731,SAMN25279099,284807761,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925385,GSM5837060,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01047,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837060,CD90+,Forearm skin,SRP356854,Skin
SRR17762835,RNA-Seq,107,326467379,PRJNA800731,SAMN25279100,104636971,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925386,GSM5837061,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01048,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:42:00Z,1,GSM5837061,CD45+,Forearm skin,SRP356854,Skin
SRR17762836,RNA-Seq,107,689829856,PRJNA800731,SAMN25279101,219949676,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925387,GSM5837062,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01047,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:44:00Z,1,GSM5837062,CD45+,Forearm skin,SRP356854,Skin
SRR17762837,RNA-Seq,107,497046779,PRJNA800731,SAMN25279102,157674147,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925388,GSM5837063,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01048,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:43:00Z,1,GSM5837063,CD90+,Forearm skin,SRP356854,Skin
SRR17762838,RNA-Seq,107,640330158,PRJNA800731,SAMN25279103,204881439,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925389,GSM5837064,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01047,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:44:00Z,1,GSM5837064,CD90+,Forearm skin,SRP356854,Skin
SRR17762839,RNA-Seq,107,767310054,PRJNA800731,SAMN25279104,243988653,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925390,GSM5837065,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01048,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:44:00Z,1,GSM5837065,CD90+,Forearm skin,SRP356854,Skin
SRR17762840,RNA-Seq,107,492552993,PRJNA800731,SAMN25279105,158086264,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925391,GSM5837066,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01047,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:43:00Z,1,GSM5837066,CD45+,Forearm skin,SRP356854,Skin
SRR17762841,RNA-Seq,107,543581935,PRJNA800731,SAMN25279106,171597237,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925392,GSM5837067,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01047,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:43:00Z,1,GSM5837067,CD90+,Forearm skin,SRP356854,Skin
SRR17762842,RNA-Seq,107,1101678206,PRJNA800731,SAMN25279107,349771852,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925393,GSM5837068,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01048,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837068,CD90+,Forearm skin,SRP356854,Skin
SRR17762843,RNA-Seq,107,450302331,PRJNA800731,SAMN25279108,141945038,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925394,GSM5837069,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Hip,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:43:00Z,1,GSM5837069,CD90+,Forearm skin,SRP356854,Skin
SRR17762844,RNA-Seq,107,791465839,PRJNA800731,SAMN25279109,249071874,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925395,GSM5837070,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl055,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:44:00Z,1,GSM5837070,CD90+,Forearm skin,SRP356854,Skin
SRR17762845,RNA-Seq,107,547983059,PRJNA800731,SAMN25279110,172413362,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925396,GSM5837071,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Hip,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:43:00Z,1,GSM5837071,CD90+LGR5+,Forearm skin,SRP356854,Skin
SRR17762846,RNA-Seq,107,395812902,PRJNA800731,SAMN25279111,125810166,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925397,GSM5837072,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Hip,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:43:00Z,1,GSM5837072,CD90+LGR5+,Forearm skin,SRP356854,Skin
SRR17762847,RNA-Seq,107,487092355,PRJNA800731,SAMN25279112,152730797,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925398,GSM5837073,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Hip,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:43:00Z,1,GSM5837073,CD31+,Forearm skin,SRP356854,Skin
SRR17762848,RNA-Seq,107,494978790,PRJNA800731,SAMN25279113,155807484,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925399,GSM5837074,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl055,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:43:00Z,1,GSM5837074,B2M+,Forearm skin,SRP356854,Skin
SRR17762849,RNA-Seq,84,1201155816,PRJNA800731,SAMN25279330,521449438,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925751,GSM5837258,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl007,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:58:00Z,1,GSM5837258,CD45+,Forearm skin,SRP356854,Skin
SRR17762850,RNA-Seq,84,1322087676,PRJNA800731,SAMN25279331,572918169,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925568,GSM5837259,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl007,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:47:00Z,1,GSM5837259,CD90+,Forearm skin,SRP356854,Skin
SRR17762851,RNA-Seq,84,759710364,PRJNA800731,SAMN25279332,340740048,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925569,GSM5837260,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01001,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837260,CD45+,Forearm skin,SRP356854,Skin
SRR17762852,RNA-Seq,84,1209104316,PRJNA800731,SAMN25279333,524704408,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925570,GSM5837261,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01001,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837261,CD90+,Forearm skin,SRP356854,Skin
SRR17762853,RNA-Seq,84,1446429180,PRJNA800731,SAMN25279334,628562638,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925571,GSM5837262,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01001,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:48:00Z,1,GSM5837262,CD45+,Forearm skin,SRP356854,Skin
SRR17762854,RNA-Seq,84,1286701500,PRJNA800731,SAMN25279335,557984681,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925572,GSM5837263,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01002,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:47:00Z,1,GSM5837263,CD45+,Forearm skin,SRP356854,Skin
SRR17762855,RNA-Seq,84,1248209004,PRJNA800731,SAMN25279336,540804440,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925573,GSM5837264,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01002,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:47:00Z,1,GSM5837264,CD90+,Forearm skin,SRP356854,Skin
SRR17762856,RNA-Seq,84,1249088988,PRJNA800731,SAMN25279337,543130643,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925574,GSM5837265,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01009,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:47:00Z,1,GSM5837265,CD45+,Forearm skin,SRP356854,Skin
SRR17762857,RNA-Seq,84,1147838916,PRJNA800731,SAMN25279338,496330968,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925575,GSM5837266,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01009,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837266,CD90+,Forearm skin,SRP356854,Skin
SRR17762858,RNA-Seq,84,1005771144,PRJNA800731,SAMN25279339,437879570,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925448,GSM5837267,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01008,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837267,CD90+,Forearm skin,SRP356854,Skin
SRR17762859,RNA-Seq,84,1085617344,PRJNA800731,SAMN25279340,472950557,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925449,GSM5837268,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt02003,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837268,CD45+,Forearm skin,SRP356854,Skin
SRR17762860,RNA-Seq,84,1206043440,PRJNA800731,SAMN25279341,525444776,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925450,GSM5837269,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt02003,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837269,CD90+,Forearm skin,SRP356854,Skin
SRR17762861,RNA-Seq,84,1049371344,PRJNA800731,SAMN25279342,459716075,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925451,GSM5837270,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt03001,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837270,CD45+,Forearm skin,SRP356854,Skin
SRR17762862,RNA-Seq,84,1178094792,PRJNA800731,SAMN25279343,514397061,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925452,GSM5837271,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01011,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:47:00Z,1,GSM5837271,CD90+,Forearm skin,SRP356854,Skin
SRR17762863,RNA-Seq,84,1112710116,PRJNA800731,SAMN25279344,486162021,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925453,GSM5837272,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01011,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837272,CD90+,Forearm skin,SRP356854,Skin
SRR17762864,RNA-Seq,84,1112859300,PRJNA800731,SAMN25279345,485371020,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925454,GSM5837273,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01011,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837273,CD45+,Forearm skin,SRP356854,Skin
SRR17762865,RNA-Seq,84,1044277416,PRJNA800731,SAMN25279346,456800572,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925455,GSM5837274,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01012,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837274,CD90+,Forearm skin,SRP356854,Skin
SRR17762866,RNA-Seq,84,1397553444,PRJNA800731,SAMN25279347,612501719,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925752,GSM5837275,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01010,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:47:00Z,1,GSM5837275,CD45+,Forearm skin,SRP356854,Skin
SRR17762867,RNA-Seq,84,594579132,PRJNA800731,SAMN25279348,268728009,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925753,GSM5837276,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt01011,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:44:00Z,1,GSM5837276,CD90+,Forearm skin,SRP356854,Skin
SRR17762868,RNA-Seq,84,1036966812,PRJNA800731,SAMN25279349,455252780,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925754,GSM5837277,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt02004,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:45:00Z,1,GSM5837277,CD45+,Forearm skin,SRP356854,Skin
SRR17762869,RNA-Seq,84,905250696,PRJNA800731,SAMN25279350,396132364,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925755,GSM5837278,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,pt02004,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837278,CD90+,Forearm skin,SRP356854,Skin
SRR17762870,RNA-Seq,84,858270336,PRJNA800731,SAMN25279352,373610871,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925756,GSM5837279,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl008,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837279,CD90+,Forearm skin,SRP356854,Skin
SRR17762871,RNA-Seq,84,986822760,PRJNA800731,SAMN25279353,432614794,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX13925757,GSM5837280,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,Ctrl008,ILLUMINA,2022-04-06T00:00:00Z,2022-01-26T11:46:00Z,1,GSM5837280,CD90+,Forearm skin,SRP356854,Skin
